activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,5201083,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H]1C[C@H]2OC(=O)c3c(cc(OC)c(O)c3O)[C@H]2O1,,,CHEMBL1667722,J. Nat. Prod.,2011.0,,CHEMBL1668326,,CHEMBL1668326,,0,http://www.openphacts.org/units/Nanomolar,1327950,>,1,1,>,,IC50,nM,,16900.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,16.9
,5201084,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(OC)c(O)c2C(=O)O1,,,CHEMBL1667722,J. Nat. Prod.,2011.0,,CHEMBL1668327,"FUSARENTIN 6,7-DIMETHYLETHER",CHEMBL1668327,,0,http://www.openphacts.org/units/Nanomolar,1327951,>,1,1,>,,IC50,nM,,16100.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,16.1
,5201085,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@H](O)C[C@@H]1Cc2cc(OC)c(O)c(O)c2C(=O)O1,,,CHEMBL1667722,J. Nat. Prod.,2011.0,,CHEMBL1668328,FUSARENTIN 6-METHYL ETHER,CHEMBL1668328,,0,http://www.openphacts.org/units/Nanomolar,1327952,>,1,1,>,,IC50,nM,,16800.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,16.8
,5201086,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CCC[C@@H](O)C[C@H]1OC(=O)c2c(cc(OC)c(OC)c2O)[C@H]1O,,,CHEMBL1667722,J. Nat. Prod.,2011.0,,CHEMBL488848,,CHEMBL488848,,0,http://www.openphacts.org/units/Nanomolar,1327953,>,1,1,>,,IC50,nM,,15300.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,15.3
,5201087,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CCCC(=O)CC[C@H]1OC(=O)c2c1cc(OC)c(OC)c2O,,,CHEMBL1667722,J. Nat. Prod.,2011.0,,CHEMBL1668329,COLLETOTRIALIDE,CHEMBL1668329,,0,http://www.openphacts.org/units/Nanomolar,1327954,>,1,1,>,,IC50,nM,,16200.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,16.2
,5201118,[],CHEMBL1671282,Inhibition of CYP19,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,,,CHEMBL1667722,J. Nat. Prod.,2011.0,"{'bei': '10.57', 'le': '0.21', 'lle': '1.41', 'sei': '8.14'}",CHEMBL157101,KETOCONAZOLE,CHEMBL157101,5.62,0,http://www.openphacts.org/units/Nanomolar,1327959,=,1,1,=,,IC50,nM,,2400.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,2.4
,5223196,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '26.26', 'le': '0.58', 'lle': '5.92', 'sei': '16.11'}",CHEMBL108425,,CHEMBL108425,9.30,0,http://www.openphacts.org/units/Nanomolar,1331492,=,1,1,=,,IC50,nM,,0.5,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.5
,5223197,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '18.90', 'le': '0.37', 'lle': '5.80', 'sei': '5.51'}",CHEMBL430879,,CHEMBL430879,7.00,1,http://www.openphacts.org/units/Nanomolar,1331493,=,1,1,=,,IC50,nM,,100.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,100.0
,5223198,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '20.22', 'le': '0.46', 'lle': '7.13', 'sei': '7.15'}",CHEMBL108483,,CHEMBL108483,9.09,1,http://www.openphacts.org/units/Nanomolar,1331494,=,1,1,=,,IC50,nM,,0.82,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.82
,5223199,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '24.48', 'le': '0.48', 'lle': '7.25', 'sei': '7.02'}",CHEMBL598199,,CHEMBL598199,8.70,0,http://www.openphacts.org/units/Nanomolar,1331495,=,1,1,=,,IC50,nM,,2.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,2.0
,5223200,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(OS(N)(=O)=O)c(Cl)c1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '23.86', 'le': '0.49', 'lle': '7.20', 'sei': '7.51'}",CHEMBL592131,,CHEMBL592131,9.30,0,http://www.openphacts.org/units/Nanomolar,1331496,=,1,1,=,,IC50,nM,,0.5,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.5
,5223201,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccccc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '22.40', 'le': '0.43', 'lle': '7.13', 'sei': '7.87'}",CHEMBL1672974,,CHEMBL1672974,10.00,0,http://www.openphacts.org/units/Nanomolar,1331497,=,1,1,=,,IC50,nM,,0.1,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.1
,5223202,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1-c1ccc(OS(N)(=O)=O)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '19.61', 'le': '0.43', 'lle': '6.67', 'sei': '8.10'}",CHEMBL1672975,,CHEMBL1672975,10.30,0,http://www.openphacts.org/units/Nanomolar,1331498,=,1,1,=,,IC50,nM,,0.05,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.05
,5223203,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccccc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '21.68', 'le': '0.41', 'lle': '6.81', 'sei': '7.61'}",CHEMBL1672976,,CHEMBL1672976,9.68,0,http://www.openphacts.org/units/Nanomolar,1331499,=,1,1,=,,IC50,nM,,0.21,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.21
,5223204,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(F)c2)n2cnnc2)cc1-c1ccccc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '21.15', 'le': '0.41', 'lle': '6.81', 'sei': '7.73'}",CHEMBL1672977,,CHEMBL1672977,9.82,0,http://www.openphacts.org/units/Nanomolar,1331500,=,1,1,=,,IC50,nM,,0.15,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.15
,5223205,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1-c1ccccc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '22.51', 'le': '0.45', 'lle': '7.30', 'sei': '8.51'}",CHEMBL1672978,,CHEMBL1672978,10.82,0,http://www.openphacts.org/units/Nanomolar,1331501,=,1,1,=,,IC50,nM,,0.015,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.015
,5223206,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)c(Br)c2)n2cnnc2)cc1-c1ccccc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '20.45', 'le': '0.44', 'lle': '7.11', 'sei': '8.45'}",CHEMBL1672979,,CHEMBL1672979,10.74,0,http://www.openphacts.org/units/Nanomolar,1331502,=,1,1,=,,IC50,nM,,0.018,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.018
,5223207,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '22.71', 'le': '0.43', 'lle': '7.94', 'sei': '7.94'}",CHEMBL1672980,,CHEMBL1672980,10.82,0,http://www.openphacts.org/units/Nanomolar,1331503,=,1,1,=,,IC50,nM,,0.015,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.015
,5223208,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1-c1ccc(F)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '20.08', 'le': '0.39', 'lle': '6.32', 'sei': '7.34'}",CHEMBL1672981,,CHEMBL1672981,9.33,0,http://www.openphacts.org/units/Nanomolar,1331504,=,1,1,=,,IC50,nM,,0.47,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.47
,5223209,[],CHEMBL1681078,Inhibition of aromatase in human JEG-3 cells using [1beta-3H]androstenedione after 1 hr by scintillation spectrometry,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(-c2cc(N(Cc3ccc(OS(N)(=O)=O)cc3)n3cnnc3)ccc2C#N)cc1,,,CHEMBL1671847,ACS Med. Chem. Lett.,2011.0,"{'bei': '19.35', 'le': '0.37', 'lle': '6.38', 'sei': '6.05'}",CHEMBL1672982,,CHEMBL1672982,9.12,0,http://www.openphacts.org/units/Nanomolar,1331505,=,1,1,=,,IC50,nM,,0.75,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,nM,UO_0000065,,0.75
,5310577,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccccc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '20.53', 'le': '0.37', 'lle': '3.20', 'sei': '11.92'}",CHEMBL225499,,CHEMBL225499,6.82,1,http://www.openphacts.org/units/Nanomolar,1338012,=,1,1,=,,IC50,nM,,150.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.15
,5310579,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,Cc1cccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '20.04', 'le': '0.36', 'lle': '3.01', 'sei': '12.13'}",CHEMBL1688893,,CHEMBL1688893,6.94,1,http://www.openphacts.org/units/Nanomolar,1338011,=,1,1,=,,IC50,nM,,114.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.114
,5310581,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '19.83', 'le': '0.36', 'lle': '3.19', 'sei': '12.13'}",CHEMBL1688891,,CHEMBL1688891,6.95,1,http://www.openphacts.org/units/Nanomolar,1338009,=,1,1,=,,IC50,nM,,113.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.113
,5310583,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(Cl)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.77', 'le': '0.36', 'lle': '2.62', 'sei': '12.03'}",CHEMBL1688890,,CHEMBL1688890,6.89,1,http://www.openphacts.org/units/Nanomolar,1338008,=,1,1,=,,IC50,nM,,130.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.13
,5310585,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(C(F)(F)F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '16.56', 'le': '0.31', 'lle': '1.99', 'sei': '11.58'}",CHEMBL1688892,,CHEMBL1688892,6.63,1,http://www.openphacts.org/units/Nanomolar,1338010,=,1,1,=,,IC50,nM,,235.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.235
,5310587,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc(OC(F)(F)F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '16.05', 'le': '0.30', 'lle': '2.16', 'sei': '10.05'}",CHEMBL1688894,,CHEMBL1688894,6.68,1,http://www.openphacts.org/units/Nanomolar,1338013,=,1,1,=,,IC50,nM,,207.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.207
,5310589,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cccc([N+](=O)[O-])c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.15', 'le': '0.33', 'lle': '3.32', 'sei': '6.82'}",CHEMBL1688895,,CHEMBL1688895,6.85,1,http://www.openphacts.org/units/Nanomolar,1338014,=,1,1,=,,IC50,nM,,141.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.141
,5310591,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(F)cc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.76', 'le': '0.35', 'lle': '2.81', 'sei': '11.48'}",CHEMBL1688896,,CHEMBL1688896,6.57,0,http://www.openphacts.org/units/Nanomolar,1338015,=,1,1,=,,IC50,nM,,267.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.267
,5310593,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(Cl)cc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.40', 'le': '0.35', 'lle': '2.48', 'sei': '11.79'}",CHEMBL1688897,,CHEMBL1688897,6.75,1,http://www.openphacts.org/units/Nanomolar,1338016,=,1,1,=,,IC50,nM,,178.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.178
,5310595,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '19.03', 'le': '0.35', 'lle': '3.27', 'sei': '10.37'}",CHEMBL1688898,,CHEMBL1688898,6.90,1,http://www.openphacts.org/units/Nanomolar,1338017,=,1,1,=,,IC50,nM,,127.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.127
,5310597,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '15.17', 'le': '0.29', 'lle': '1.80', 'sei': '9.50'}",CHEMBL1688899,,CHEMBL1688899,6.32,1,http://www.openphacts.org/units/Nanomolar,1338018,=,1,1,=,,IC50,nM,,481.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.481
,5310599,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3cc(F)cc(F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.39', 'le': '0.34', 'lle': '2.87', 'sei': '11.83'}",CHEMBL1688900,,CHEMBL1688900,6.77,1,http://www.openphacts.org/units/Nanomolar,1338019,=,1,1,=,,IC50,nM,,169.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.169
,5310601,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(OCc3ccc(F)c(F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.41', 'le': '0.34', 'lle': '2.88', 'sei': '11.85'}",CHEMBL1688901,,CHEMBL1688901,6.78,1,http://www.openphacts.org/units/Nanomolar,1338020,=,1,1,=,,IC50,nM,,165.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.165
,5310603,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccccc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '22.91', 'le': '0.41', 'lle': '3.46', 'sei': '12.74'}",CHEMBL437731,,CHEMBL437731,7.29,1,http://www.openphacts.org/units/Nanomolar,1338021,=,1,1,=,,IC50,nM,,51.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.051
,5310605,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(Oc3cccc(F)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '21.24', 'le': '0.39', 'lle': '3.17', 'sei': '12.47'}",CHEMBL1688902,,CHEMBL1688902,7.14,0,http://www.openphacts.org/units/Nanomolar,1338022,=,1,1,=,,IC50,nM,,72.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.072
,5310607,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(Oc3cccc(Cl)c3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '20.25', 'le': '0.39', 'lle': '2.66', 'sei': '12.47'}",CHEMBL1688903,,CHEMBL1688903,7.14,0,http://www.openphacts.org/units/Nanomolar,1338023,=,1,1,=,,IC50,nM,,72.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.072
,5310609,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,COc1cccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)c1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.76', 'le': '0.34', 'lle': '2.69', 'sei': '9.83'}",CHEMBL1688904,,CHEMBL1688904,6.54,0,http://www.openphacts.org/units/Nanomolar,1338024,=,1,1,=,,IC50,nM,,292.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.292
,5310611,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,Cc1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.54', 'le': '0.34', 'lle': '2.02', 'sei': '10.76'}",CHEMBL1688905,,CHEMBL1688905,6.16,0,http://www.openphacts.org/units/Nanomolar,1338025,=,1,1,=,,IC50,nM,,690.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.69
,5310613,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,O=c1cc(Cn2ccnc2)c2ccc(Oc3ccc(Cl)cc3)cc2o1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '19.70', 'le': '0.38', 'lle': '2.47', 'sei': '12.14'}",CHEMBL1688906,,CHEMBL1688906,6.95,0,http://www.openphacts.org/units/Nanomolar,1338026,=,1,1,=,,IC50,nM,,112.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.112
,5310615,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,N#Cc1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '19.76', 'le': '0.36', 'lle': '3.09', 'sei': '8.37'}",CHEMBL1688907,,CHEMBL1688907,6.79,0,http://www.openphacts.org/units/Nanomolar,1338027,=,1,1,=,,IC50,nM,,164.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.164
,5310617,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,CC(=O)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '18.12', 'le': '0.33', 'lle': '2.50', 'sei': '8.78'}",CHEMBL1688908,,CHEMBL1688908,6.53,0,http://www.openphacts.org/units/Nanomolar,1338028,=,1,1,=,,IC50,nM,,296.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.296
,5310619,[],CHEMBL1694074,Inhibition of human placental microsome CYP19 using [1beta-3H] androstenedione as a substrate,B,,,BAO_0000190,BAO_0000019,assay format,CN(C)c1ccc(Oc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,,,CHEMBL1687929,J. Med. Chem.,2011.0,"{'bei': '19.62', 'le': '0.36', 'lle': '3.19', 'sei': '11.72'}",CHEMBL1688909,,CHEMBL1688909,7.09,0,http://www.openphacts.org/units/Nanomolar,1338029,=,1,1,=,,IC50,nM,,81.0,CHEMBL1978,Homo sapiens,Cytochrome P450 19A1,9606,,,IC50,uM,UO_0000065,,0.081
